"","day","year","mo","da","collision_date","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","sndp","fog","NUM_COLLISIONS","norm_all","stan_all","norm_yr","stan_yr"
"1",7,2012,7,1,"2012-07-01",83.6,63,1008.9,9.7,4.1,9.9,18.1,93,66,0,999.9,0,538,0.416119962511715,-0.172782680166231,0.529801324503311,-0.0996047273680093
"2",1,2012,7,2,"2012-07-02",80.3,54.1,1011.6,10,3.8,15,999.9,88,66.9,0,999.9,0,564,0.440487347703843,0.0166003894114966,0.58719646799117,0.207226577029
"3",2,2012,7,3,"2012-07-03",79.8,56.7,1012.8,10,2.9,12,999.9,88,63,0,999.9,0,664,0.534208059981256,0.744996810864295,0.80794701986755,1.38734697855596
"4",3,2012,7,4,"2012-07-04",81.8,65.6,1009.1,9.2,3.6,11.1,999.9,91,68,0.06,999.9,0,432,0.316776007497657,-0.944882886906197,0.295805739514349,-1.35053235298658
"5",4,2012,7,5,"2012-07-05",86.7,64.3,1007.4,9.4,3.8,15,999.9,93.9,70,99.99,999.9,0,591,0.465791940018744,0.213267423203752,0.646799116997792,0.525859085441278
"6",5,2012,7,6,"2012-07-06",81.9,62.3,1011.7,10,3.1,9.9,999.9,91,66.9,0,999.9,0,638,0.509840674789128,0.555613741286567,0.750551876379691,1.08051567415895
"7",6,2012,7,7,"2012-07-07",84.9,65.9,1010.1,9.5,3.1,14,17.1,95,70,0,999.9,0,490,0.371134020618557,-0.522412962463574,0.423841059602649,-0.666062520100949
"8",7,2012,7,8,"2012-07-08",80.6,65.5,1010.1,8.5,3.1,8,15.9,90,70,0.59,999.9,0,464,0.346766635426429,-0.711796032041301,0.36644591611479,-0.972893824497958
"9",1,2012,7,9,"2012-07-09",78.5,56.8,1012.7,10,3.5,9.9,999.9,84,68,0.09,999.9,0,533,0.411433926897844,-0.209202501238871,0.518763796909492,-0.158610747444357
"10",2,2012,7,10,"2012-07-10",76.5,56.3,1016,10,3.4,9.9,999.9,86,61,0,999.9,0,524,0.402999062792877,-0.274758179169623,0.498896247240618,-0.264821583581783
"11",3,2012,7,11,"2012-07-11",77.1,62,1019.9,10,1.9,7,999.9,84,64.9,0,999.9,0,565,0.441424554826617,0.0238843536260246,0.589403973509934,0.219027781044269
"12",4,2012,7,12,"2012-07-12",77.4,60.2,1021.7,10,2.3,7,999.9,88,57,0,999.9,0,577,0.452671040299906,0.11129192420036,0.615894039735099,0.360642229227504
"13",5,2012,7,13,"2012-07-13",78.9,60.7,1021.8,9.9,3,7,999.9,87.1,63,0,999.9,0,603,0.477038425492034,0.300674993778088,0.673289183222958,0.667473533624513
"14",6,2012,7,14,"2012-07-14",78.5,62.7,1021.6,10,3.5,13,19,82,68,0,999.9,1,536,0.414245548266167,-0.187350608595287,0.525386313465784,-0.123207135398548
"15",7,2012,7,15,"2012-07-15",79.7,68.6,1018.3,9.1,2.8,13,999.9,87.1,70,0,999.9,0,494,0.374882849109653,-0.493277105605462,0.432671081677704,-0.618857704039871
"16",1,2012,7,16,"2012-07-16",79,67.9,1011.5,9.2,4,14,22,91,70,0.26,999.9,0,528,0.406747891283974,-0.245622322311511,0.507726269315673,-0.217616767520705
"17",2,2012,7,17,"2012-07-17",84.6,63.3,1009.3,9.4,3.5,9.9,18.1,93.9,70,0,999.9,0,648,0.51921274601687,0.628453383431847,0.772626931567329,1.19852771431164
"18",3,2012,7,18,"2012-07-18",85.3,69.1,1008.9,7.2,3.7,13,20,100,73,0,999.9,1,559,0.435801312089972,-0.0198194316611433,0.576158940397351,0.148220556952652
"19",4,2012,7,19,"2012-07-19",73.3,67.2,1013.2,7.5,3.4,15,18.1,75.9,68,1.76,999.9,0,522,0.401124648547329,-0.289326107598678,0.494481236203091,-0.288423991612323
"20",5,2012,7,20,"2012-07-20",67.2,62.8,1014.9,7.4,6.5,13,21,73.9,61,0.17,999.9,0,604,0.477975632614808,0.307958957992616,0.675496688741722,0.679274737639783
"21",6,2012,7,21,"2012-07-21",68.1,58.5,1018.3,9.8,4.1,12,999.9,77,57.9,0.43,999.9,0,528,0.406747891283974,-0.245622322311511,0.507726269315673,-0.217616767520705
"22",7,2012,7,22,"2012-07-22",72.5,59.4,1020.3,10,2,8,999.9,82,54,0,999.9,0,498,0.37863167760075,-0.46414124874735,0.441501103752759,-0.571652887978792
"23",1,2012,7,23,"2012-07-23",76,67.2,1016.9,8.9,3,13,999.9,86,64,0,999.9,0,505,0.385192127460169,-0.413153499245654,0.456953642384106,-0.489044459871905
"24",2,2012,7,24,"2012-07-24",80.3,67.3,1005.4,8.1,6,15,18.1,90,70,0.15,999.9,0,574,0.449859418931584,0.0894400315567764,0.609271523178808,0.325238617181695
"25",3,2012,7,25,"2012-07-25",76.5,53.5,1009.7,10,4.2,19,999.9,84.9,66.9,0,999.9,0,612,0.485473289597001,0.36623067170884,0.693156732891832,0.773684369761939
"26",4,2012,7,26,"2012-07-26",78,62.4,1007,8.9,4.3,13,29.9,87.1,66.9,0,999.9,1,604,0.477975632614808,0.307958957992616,0.675496688741722,0.679274737639783
"27",5,2012,7,27,"2012-07-27",76.6,69.3,1007,9.1,4.4,14,999.9,87.1,70,0.6,999.9,0,638,0.509840674789128,0.555613741286567,0.750551876379691,1.08051567415895
"28",6,2012,7,28,"2012-07-28",75.5,69.6,1012.2,7,3.9,8,15.9,84,68,0,999.9,1,513,0.392689784442362,-0.35488178552943,0.474613686534216,-0.394634827749749
"29",7,2012,7,29,"2012-07-29",71.7,66.1,1015.1,9.4,3.2,12,15.9,79,66.9,0.18,999.9,0,376,0.264292408622306,-1.35278488291976,0.172185430463576,-2.01139977784168
"30",1,2012,7,30,"2012-07-30",73.1,65.1,1018.6,10,2.2,8.9,999.9,79,64.9,0.01,999.9,0,530,0.408622305529522,-0.231054393882455,0.512141280353201,-0.194014359490166
"31",2,2012,7,31,"2012-07-31",73.4,64.3,1016.7,10,3.8,14,999.9,80.1,60.1,0,999.9,0,540,0.417994376757263,-0.158214751737175,0.534216335540839,-0.0760023193374701
"32",3,2012,8,1,"2012-08-01",72.2,68.4,1012.4,7.8,2.5,9.9,999.9,78.1,66.9,0.55,999.9,1,616,0.489222118088097,0.395366528566952,0.701986754966887,0.820889185823018
"33",4,2012,8,2,"2012-08-02",75,68.4,1011.3,6.2,2.7,11.1,999.9,87.1,66.2,0.11,999.9,1,570,0.446110590440487,0.0603041746986645,0.600441501103753,0.278033801120617
"34",5,2012,8,3,"2012-08-03",77.9,70.8,1015.3,6,4.4,13,18.1,89.1,69.1,0,999.9,1,589,0.463917525773196,0.198699494774696,0.642384105960265,0.502256677410739
"35",6,2012,8,4,"2012-08-04",77.9,71.7,1021.1,5.7,4.1,11.1,18.1,90,71.1,0,999.9,1,568,0.444236176194939,0.0457362462696086,0.596026490066225,0.254431393090078
"36",7,2012,8,5,"2012-08-05",78.1,72.4,1019.7,5.8,6.1,15,22.9,91,69.1,0,999.9,1,518,0.397375820056232,-0.31846196445679,0.485651214128035,-0.335628807673401
"37",1,2012,8,6,"2012-08-06",77.3,66.9,1015.7,8.9,5.5,15,22,86,71.1,0.49,999.9,0,593,0.467666354264292,0.227835351632808,0.65121412803532,0.549461493471817
"38",2,2012,8,7,"2012-08-07",75.2,58.1,1015.7,10,1.2,9.9,999.9,82.9,63,0.01,999.9,0,547,0.424554826616682,-0.107227002235479,0.549668874172185,0.00660610876941692
"39",3,2012,8,8,"2012-08-08",77.8,67.1,1014.7,8.8,1.1,8,999.9,86,64,0,999.9,0,528,0.406747891283974,-0.245622322311511,0.507726269315673,-0.217616767520705
"40",4,2012,8,9,"2012-08-09",78.2,69.6,1013.6,9.3,2.3,7,15,88,61,0,999.9,0,581,0.456419868791003,0.140427781058472,0.624724061810154,0.407847045288583
"41",5,2012,8,10,"2012-08-10",75.3,71.3,1011.6,7.6,5.4,20,23.9,79,66.2,0,999.9,1,617,0.490159325210872,0.40265049278148,0.704194260485651,0.832690389838287
"42",6,2012,8,11,"2012-08-11",77.7,71.5,1010.2,7.8,6.9,16.9,28,87.1,71.1,1.1,999.9,0,507,0.387066541705717,-0.398585570816598,0.461368653421634,-0.465442051841366
"43",7,2012,8,12,"2012-08-12",77.8,65.4,1012.5,8.7,5.7,22,29.9,84.9,69.8,0.62,999.9,0,505,0.385192127460169,-0.413153499245654,0.456953642384106,-0.489044459871905
"44",1,2012,8,13,"2012-08-13",76.3,61.2,1014.6,9.2,4.3,13,999.9,86,69.1,0.05,999.9,0,504,0.384254920337395,-0.420437463460182,0.454746136865342,-0.500845663887175
"45",2,2012,8,14,"2012-08-14",76,62.6,1014,9.6,2.3,9.9,999.9,81,69.1,0,999.9,0,520,0.399250234301781,-0.303894036027734,0.490066225165563,-0.312026399642862
"46",3,2012,8,15,"2012-08-15",73.6,68.9,1011.5,6.5,3.5,9.9,999.9,81,66.2,0.01,999.9,1,602,0.47610121836926,0.29339102956356,0.671081677704194,0.655672329609244
"47",4,2012,8,16,"2012-08-16",74,64.3,1011.9,6.7,3.1,13,15,84.9,66,0.15,999.9,1,613,0.486410496719775,0.373514635923368,0.695364238410596,0.785485573777209
"48",5,2012,8,17,"2012-08-17",77.9,60.7,1010.6,9.5,3.3,15,17.1,88,69.1,0,999.9,0,574,0.449859418931584,0.0894400315567764,0.609271523178808,0.325238617181695
"49",6,2012,8,18,"2012-08-18",69.8,63.7,1011.3,8.4,4.1,9.9,999.9,78.1,62.6,0.01,999.9,0,540,0.417994376757263,-0.158214751737175,0.534216335540839,-0.0760023193374701
"50",7,2012,8,19,"2012-08-19",68.7,55,1014.2,10,1.3,12,999.9,75,62.1,0.23,999.9,0,467,0.349578256794752,-0.689944139397717,0.373068432671082,-0.937490212452149
"51",1,2012,8,20,"2012-08-20",71.4,56.7,1012.5,10,0.8,9.9,999.9,78.1,64,0,999.9,0,473,0.355201499531396,-0.646240354110549,0.386313465783664,-0.866682988360532
"52",2,2012,8,21,"2012-08-21",72.8,57.2,1015.5,10,2.5,12,999.9,81,60.8,0,999.9,0,482,0.363636363636364,-0.580684676179798,0.406181015452539,-0.760472152223106
"53",3,2012,8,22,"2012-08-22",73.8,60.3,1019.6,9.8,1.7,8,999.9,80.1,61,0,999.9,0,504,0.384254920337395,-0.420437463460182,0.454746136865342,-0.500845663887175
"54",4,2012,8,23,"2012-08-23",74.7,61.7,1020.4,8.9,2,8.9,999.9,84,62.6,0,999.9,0,574,0.449859418931584,0.0894400315567764,0.609271523178808,0.325238617181695
"55",5,2012,8,24,"2012-08-24",77.3,60.9,1020.7,9.3,2,7,999.9,87.1,66,0,999.9,0,601,0.475164011246485,0.286107065349032,0.66887417218543,0.643871125593974
"56",6,2012,8,25,"2012-08-25",75.7,65.2,1023.6,7.3,3.2,13,18.1,84,62.6,0.01,999.9,1,474,0.356138706654171,-0.638956389896022,0.388520971302428,-0.854881784345262
"57",7,2012,8,26,"2012-08-26",73.9,62.4,1025.2,10,4.6,8.9,15,82.9,60.8,0,999.9,0,471,0.353327085285848,-0.660808282539605,0.381898454746137,-0.890285396391071
"58",1,2012,8,27,"2012-08-27",71.9,66.3,1019.7,8.6,2.7,8.9,18.1,81,55.4,0.01,999.9,1,548,0.425492033739456,-0.099943038020951,0.551876379690949,0.0184073127846865
"59",2,2012,8,28,"2012-08-28",77.9,67.4,1011.5,9,6,15.9,22.9,86,69.8,0.75,999.9,0,587,0.462043111527648,0.18413156634564,0.637969094922737,0.4786542693802
"60",3,2012,8,29,"2012-08-29",73.3,53.2,1014,10,4.7,15,21,79,64.4,0.01,999.9,0,550,0.427366447985005,-0.0853751095918951,0.556291390728477,0.0420097208152257
"61",4,2012,8,30,"2012-08-30",72,49.4,1017.6,10,2.5,15.9,20,82,57.2,0,999.9,0,618,0.491096532333646,0.409934456996008,0.706401766004415,0.844491593853557
"62",5,2012,8,31,"2012-08-31",78.7,56.1,1016.3,9.9,3.9,20,27,90,68,0,999.9,0,701,0.568884723523899,1.01450348680183,0.88962472406181,1.82399152712093
"63",6,2012,9,1,"2012-09-01",81.6,61.3,1014.6,9.9,4.7,16.9,22.9,90,62.6,0,999.9,0,515,0.39456419868791,-0.340313857100374,0.479028697571744,-0.37103241971921
"64",7,2012,9,2,"2012-09-02",75.4,65.9,1017.7,9.8,3.2,11.1,999.9,80.1,62.1,0,999.9,0,421,0.306466729147142,-1.025006493266,0.271523178807947,-1.48034559715455
"65",1,2012,9,3,"2012-09-03",73.8,65.1,1019.8,10,4.5,14,999.9,79,55.4,0,999.9,0,373,0.261480787253983,-1.37463677556335,0.165562913907285,-2.04680338988749
"66",2,2012,9,4,"2012-09-04",72.6,68.4,1016.8,8.8,4.7,15.9,999.9,79,60.8,0.02,999.9,0,606,0.479850046860356,0.322526886421672,0.679911699779249,0.702877145670322
"67",3,2012,9,5,"2012-09-05",75.2,71.5,1009.7,6.7,5.4,16.9,22.9,80.1,71.1,0.13,999.9,0,601,0.475164011246485,0.286107065349032,0.66887417218543,0.643871125593974
"68",4,2012,9,6,"2012-09-06",73.2,65.3,1011.3,9.7,2.3,12,999.9,79,62.6,0.59,999.9,0,572,0.447985004686036,0.0748721031277205,0.60485651214128,0.301636209151156
"69",5,2012,9,7,"2012-09-07",77,67.8,1012.2,8.7,2.7,8,999.9,86,64.4,0,999.9,0,680,0.549203373945642,0.861540238296742,0.84326710816777,1.57616624280027
"70",6,2012,9,8,"2012-09-08",75.3,69.6,1007.5,8.8,5.8,15.9,28.9,81,69.1,0,999.9,1,598,0.472352389878163,0.264255172705448,0.662251655629139,0.608467513548165
"71",7,2012,9,9,"2012-09-09",68.4,57.3,1009.6,9.5,3,16.9,21,75.9,60.8,0.04,999.9,0,464,0.346766635426429,-0.711796032041301,0.36644591611479,-0.972893824497958
"72",1,2012,9,10,"2012-09-10",65.4,49.1,1014.3,10,5.7,20,26,71.1,55.4,0.16,999.9,0,637,0.508903467666354,0.548329777072039,0.748344370860927,1.06871447014368
"73",2,2012,9,11,"2012-09-11",62.8,41.8,1022.9,10,3.1,18.1,26,72,54,0,999.9,0,521,0.400187441424555,-0.296610071813206,0.492273730684327,-0.300225195627592
"74",3,2012,9,12,"2012-09-12",68.5,49.7,1026.5,10,2.1,9.9,999.9,80.1,55,0,999.9,0,651,0.522024367385192,0.650305276075431,0.77924944812362,1.23393132635745
"75",4,2012,9,13,"2012-09-13",70.4,54.8,1027.4,10,3.2,9.9,999.9,80.1,62.1,0,999.9,0,632,0.504217432052484,0.511909955999399,0.737306843267108,1.00970845006733
"76",5,2012,9,14,"2012-09-14",70.5,57.7,1023.4,9.7,2.3,9.9,999.9,80.1,55.4,0,999.9,0,609,0.482661668228679,0.344378779065256,0.686534216335541,0.738280757716131
"77",6,2012,9,15,"2012-09-15",67.2,54.1,1019.1,10,5.1,14,20,72,60.1,0.01,999.9,0,557,0.433926897844424,-0.0343873600901992,0.571743929359823,0.124618148922113
"78",7,2012,9,16,"2012-09-16",65.1,46.5,1018.9,10,1.9,13,20,73,53.6,0,999.9,0,458,0.341143392689784,-0.755499817328469,0.353200883002208,-1.04370104858958
"79",1,2012,9,17,"2012-09-17",66.5,48,1018.3,10,2.2,7,999.9,77,48.2,0,999.9,0,452,0.33552014995314,-0.799203602615637,0.339955849889625,-1.11450827268119
"80",2,2012,9,18,"2012-09-18",70.6,64.8,1011.8,7.6,5.5,19,27,75.2,57.2,0.11,999.9,1,556,0.43298969072165,-0.0416713243047272,0.56953642384106,0.112816944906843
"81",3,2012,9,19,"2012-09-19",66.7,56.1,1015.2,7.6,6.3,21,27,73,57,0.68,999.9,0,612,0.485473289597001,0.36623067170884,0.693156732891832,0.773684369761939
"82",4,2012,9,20,"2012-09-20",61,48.3,1021.5,10,4.6,15.9,22.9,68,55,0.04,999.9,0,522,0.401124648547329,-0.289326107598678,0.494481236203091,-0.288423991612323
"83",5,2012,9,21,"2012-09-21",64.7,53.7,1018.9,10,4.7,16.9,22,73,51.8,0,999.9,0,654,0.524835988753515,0.672157168719015,0.785871964679912,1.26933493840326
"84",6,2012,9,22,"2012-09-22",66.3,60.6,1012.6,8.1,5.6,15,20,75.9,60.1,0.01,999.9,0,547,0.424554826616682,-0.107227002235479,0.549668874172185,0.00660610876941692
"85",7,2012,9,23,"2012-09-23",63.8,50.3,1015.4,9,6.4,12,15.9,72,55.4,0.22,999.9,0,480,0.361761949390815,-0.595252604608854,0.401766004415011,-0.784074560253645
"86",1,2012,9,24,"2012-09-24",59,40.4,1020,10,3.3,12,20,66.2,53.1,0,999.9,0,562,0.438612933458294,0.00203246098244068,0.582781456953642,0.183624168998461
"87",2,2012,9,25,"2012-09-25",62,43.4,1021,10,4.9,15,15.9,72,46,0,999.9,0,594,0.468603561387067,0.235119315847336,0.653421633554084,0.561262697487087
"88",3,2012,9,26,"2012-09-26",67.7,56.8,1018.7,10,4.3,14,999.9,75.9,62.6,0,999.9,0,404,0.290534208059981,-1.14883388491298,0.233995584988962,-1.68096606541413
"89",4,2012,9,27,"2012-09-27",69,60.4,1019.4,8.7,1.8,16.9,20,73.9,55.4,0.01,999.9,0,620,0.492970946579194,0.424502385425063,0.710816777041943,0.868094001884096
"90",5,2012,9,28,"2012-09-28",65.2,61.8,1019.8,5.9,5.1,15.9,22.9,69.1,51.8,0.25,999.9,1,703,0.570759137769447,1.02907141523089,0.894039735099338,1.84759393515147
"91",6,2012,9,29,"2012-09-29",62.4,58.8,1013,7.6,3.9,14,21,68,57,0.37,999.9,1,485,0.366447985004686,-0.558832783536214,0.41280353200883,-0.725068540177297
"92",7,2012,9,30,"2012-09-30",60.5,52.5,1010,9.5,3.9,14,20,68,55.9,0.75,999.9,0,449,0.332708528584817,-0.821055495259221,0.333333333333333,-1.149911884727
"93",1,2012,10,1,"2012-10-01",60.6,46.8,1011.2,10,4.7,23.9,33,70,53.1,0.46,999.9,0,555,0.432052483598875,-0.0489552885192552,0.567328918322296,0.101015740891574
"94",2,2012,10,2,"2012-10-02",63.7,54.2,1015.5,7.3,2.4,9.9,999.9,70,60.1,0,999.9,0,593,0.467666354264292,0.227835351632808,0.65121412803532,0.549461493471817
"95",3,2012,10,3,"2012-10-03",65.6,64.3,1016.6,1.5,3.5,9.9,999.9,73,62.6,0.45,999.9,1,502,0.382380506091846,-0.435005391889238,0.450331125827815,-0.524448071917714
"96",4,2012,10,4,"2012-10-04",68.6,66.2,1019,2.9,2.2,13,999.9,73.4,62.6,0.01,999.9,1,554,0.431115276476101,-0.0562392527337832,0.565121412803532,0.089214536876304
"97",5,2012,10,5,"2012-10-05",67.8,59.7,1016.7,8.4,3.3,9.9,999.9,78.1,60.8,0,999.9,0,693,0.561387066541706,0.956231773085606,0.8719646799117,1.72958189499878
"98",6,2012,10,6,"2012-10-06",66.1,57.9,1010.5,7,5.2,15,21,75,57,0.01,999.9,1,500,0.380506091846298,-0.449573320318294,0.445916114790287,-0.548050479948253
"99",7,2012,10,7,"2012-10-07",52.5,42.3,1017.4,9.3,2,16.9,23.9,66.2,48,0.04,999.9,0,481,0.36269915651359,-0.587968640394326,0.403973509933775,-0.772273356238375
"100",1,2012,10,8,"2012-10-08",49.9,42.9,1022.9,9,3.5,15.9,23.9,55.9,44.1,0.2,999.9,0,376,0.264292408622306,-1.35278488291976,0.172185430463576,-2.01139977784168
"101",2,2012,10,9,"2012-10-09",53.8,48.5,1022.3,8.5,5.6,18.1,26,57.2,50,0.46,999.9,0,570,0.446110590440487,0.0603041746986645,0.600441501103753,0.278033801120617
"102",3,2012,10,10,"2012-10-10",58.2,53.8,1013.5,7.5,5.2,15.9,22.9,64.9,53.1,0.03,999.9,0,640,0.511715089034677,0.570181669715623,0.754966887417219,1.10411808218949
"103",4,2012,10,11,"2012-10-11",53.4,35.3,1018.9,10,5.5,20,28.9,62.6,46.9,0.02,999.9,0,657,0.527647610121837,0.694009061362599,0.792494481236203,1.30473855044907
"104",5,2012,10,12,"2012-10-12",51.2,35.9,1021.1,10,5.3,19,25.1,62.6,48,0,999.9,0,594,0.468603561387067,0.235119315847336,0.653421633554084,0.561262697487087
"105",6,2012,10,13,"2012-10-13",45.2,25.9,1030.8,10,3.1,20,27,52,37.9,0,999.9,0,547,0.424554826616682,-0.107227002235479,0.549668874172185,0.00660610876941692
"106",7,2012,10,14,"2012-10-14",58.7,45.9,1021.9,10,5,20,26,69.1,44.6,0,999.9,0,517,0.396438612933458,-0.325745928671318,0.483443708609272,-0.34743001168867
"107",1,2012,10,15,"2012-10-15",65.3,57.8,1009.5,9.4,4.5,20,26,71.1,61,0,999.9,0,607,0.48078725398313,0.3298108506362,0.682119205298013,0.714678349685592
"108",2,2012,10,16,"2012-10-16",55.8,42.5,1007.4,9.9,5.8,15.9,25.1,64,50,0.12,999.9,0,602,0.47610121836926,0.29339102956356,0.671081677704194,0.655672329609244
"109",3,2012,10,17,"2012-10-17",51.9,38,1014.3,10,1.3,11.1,999.9,60.1,44.1,0,999.9,0,615,0.488284910965323,0.388082564352424,0.699779249448124,0.809087981807748
"110",4,2012,10,18,"2012-10-18",56.8,46.7,1016.1,9.7,3.1,9.9,15.9,64.9,42.8,0,999.9,0,630,0.502343017806935,0.497342027570343,0.732891832229581,0.986106042036792
"111",5,2012,10,19,"2012-10-19",63.2,61.1,1010.9,6.1,5.2,18.1,23.9,66,55,0.25,999.9,1,738,0.603561387066542,1.28401016273936,0.971302428256071,2.26063607568591
"112",6,2012,10,20,"2012-10-20",62.7,58.6,1006.5,5,6.3,18.1,22,69.1,57.9,0.13,999.9,1,587,0.462043111527648,0.18413156634564,0.637969094922737,0.4786542693802
"113",7,2012,10,21,"2012-10-21",56.5,39,1012.9,10,5,18.1,23.9,64,48.9,0,999.9,0,426,0.311152764761012,-0.988586672193364,0.282560706401766,-1.4213395770782
"114",1,2012,10,22,"2012-10-22",57.8,40.1,1017.4,10,4.3,20,26,66,48.9,0,999.9,0,609,0.482661668228679,0.344378779065256,0.686534216335541,0.738280757716131
"115",2,2012,10,23,"2012-10-23",59,44.9,1018.7,9.7,2.2,14,999.9,64,53.1,0,999.9,0,522,0.401124648547329,-0.289326107598678,0.494481236203091,-0.288423991612323
"116",3,2012,10,24,"2012-10-24",57.1,53.5,1019.9,6.4,4.1,9.9,999.9,59,51.8,0.07,999.9,0,494,0.374882849109653,-0.493277105605462,0.432671081677704,-0.618857704039871
"117",4,2012,10,25,"2012-10-25",58,51.3,1023.9,10,3,8.9,999.9,61,43,0,999.9,0,511,0.390815370196814,-0.369449713958486,0.470198675496689,-0.418237235780288
"118",5,2012,10,26,"2012-10-26",60.8,53.4,1022.6,10,1.5,7,999.9,64.9,39.2,0,999.9,0,598,0.472352389878163,0.264255172705448,0.662251655629139,0.608467513548165
"119",6,2012,10,27,"2012-10-27",61.9,53.9,1017,9.6,4.3,12,16.9,64.9,42.8,0,999.9,0,524,0.402999062792877,-0.274758179169623,0.498896247240618,-0.264821583581783
"120",7,2012,10,28,"2012-10-28",57.7,50,1010.8,9.6,11.9,22,32.1,61,53.6,0,999.9,0,403,0.289597000937207,-1.15611784912751,0.231788079470199,-1.6927672694294
"121",1,2012,10,29,"2012-10-29",56.9,53.1,994,6.1,18.7,35.9,52.1,64.4,54,0.03,999.9,0,298,0.191190253045923,-1.92093409165295,0,-2.93189369103271
"122",2,2012,10,30,"2012-10-30",53.9,48.9,989,8.1,8.9,22,46,64.4,50,1.97,999.9,0,372,0.260543580131209,-1.38192073977788,0.163355408388521,-2.05860459390276
"123",3,2012,10,31,"2012-10-31",49.7,43.2,999.6,8.6,5.5,14,17.1,60.8,45,0.06,999.9,0,549,0.426429240862231,-0.092659073806423,0.554083885209713,0.0302085167999561
"124",4,2012,11,1,"2012-11-01",47.7,37.4,1001.8,10,6,19,23.9,57.2,43,0.04,999.9,0,439,0.323336457357076,-0.893895137404501,0.311258278145695,-1.2679239248797
"125",5,2012,11,2,"2012-11-02",48.2,36,1003.4,10,5.2,13,25.1,53.6,46,0,999.9,0,345,0.235238987816307,-1.57858777357013,0.103752759381898,-2.37723710231504
"126",6,2012,11,3,"2012-11-03",44.7,30.1,1009.4,10,7.6,15,25.1,51.8,42.1,0.01,999.9,0,307,0.19962511715089,-1.85537841372219,0.0198675496688742,-2.82568285489528
"127",7,2012,11,4,"2012-11-04",43.2,29.6,1014.1,10,6.1,15,22,51.8,39,0,999.9,0,344,0.234301780693533,-1.58587173778466,0.101545253863135,-2.38903830633031
"128",1,2012,11,5,"2012-11-05",42.3,27.3,1016.3,10,5.5,19,23.9,48.2,37.9,0,999.9,0,479,0.360824742268041,-0.602536568823382,0.399558498896247,-0.795875764268914
"129",2,2012,11,6,"2012-11-06",36.6,17.4,1022,10,4.8,14,18.1,45,32,0.07,999.9,0,514,0.393626991565136,-0.347597821314902,0.47682119205298,-0.382833623734479
"130",3,2012,11,7,"2012-11-07",37.1,27.1,1014.6,7.3,10.1,42,55.9,48.2,30.9,0,999.9,1,718,0.584817244611059,1.13833087844881,0.927152317880795,2.02461199538051
"131",4,2012,11,8,"2012-11-08",41.2,35.1,1006.4,5.1,15.2,41,59.1,55.9,30.2,2.45,999.9,0,550,0.427366447985005,-0.0853751095918951,0.556291390728477,0.0420097208152257
"132",5,2012,11,9,"2012-11-09",43.3,25.8,1016.1,9.8,9.6,30.9,43.9,53.1,36,0.17,3.9,0,688,0.556701030927835,0.919811952012966,0.860927152317881,1.67057587492243
"133",6,2012,11,10,"2012-11-10",48,35,1025,7.9,2,14,20,54,41,0,999.9,0,444,0.328022492970947,-0.857475316331861,0.322295805739514,-1.20891790480335
"134",7,2012,11,11,"2012-11-11",54.7,45.1,1030.8,7,1.6,9.9,999.9,63,37.4,0,999.9,0,526,0.404873477038425,-0.260190250740567,0.503311258278146,-0.241219175551244
"135",1,2012,11,12,"2012-11-12",56.7,50.2,1029.8,7.4,2.9,9.9,17.1,64.9,48,0,999.9,1,547,0.424554826616682,-0.107227002235479,0.549668874172185,0.00660610876941692
"136",2,2012,11,13,"2012-11-13",52.4,47.5,1024.6,8.8,6.1,25.1,29.9,62.6,44.1,0.06,999.9,0,648,0.51921274601687,0.628453383431847,0.772626931567329,1.19852771431164
"137",3,2012,11,14,"2012-11-14",42.8,29.9,1031.9,9.6,7.7,22,28.9,46.9,37,0.33,999.9,0,625,0.497656982193065,0.460922206497703,0.721854304635762,0.927100021960444
"138",4,2012,11,15,"2012-11-15",40.4,25,1029.7,10,5.3,21,27,48.2,36,0,999.9,0,623,0.495782567947516,0.446354278068647,0.717439293598234,0.903497613929905
"139",5,2012,11,16,"2012-11-16",41.9,29.5,1026.4,9.7,5.8,15,999.9,48.2,37.9,0,999.9,0,672,0.541705716963449,0.803268524580518,0.82560706401766,1.48175661067811
"140",6,2012,11,17,"2012-11-17",43.6,27.9,1034.8,10,4.7,16.9,22,51.1,39,0,999.9,0,542,0.419868791002812,-0.143646823308119,0.538631346578366,-0.052399911306931
"141",7,2012,11,18,"2012-11-18",43.2,31,1037.2,9.8,5.5,14,21,48.9,34,0,999.9,0,446,0.329896907216495,-0.842907387902805,0.326710816777042,-1.18531549677281
"142",1,2012,11,19,"2012-11-19",43,34.8,1032.3,10,6.3,16.9,22.9,53.6,37.9,0,999.9,0,585,0.460168697282099,0.169563637916584,0.63355408388521,0.455051861349661
"143",2,2012,11,20,"2012-11-20",44.4,32.8,1022.1,10,3.6,14,19,51.8,39.9,0,999.9,0,671,0.540768509840675,0.79598456036599,0.823399558498896,1.46995540666284
"144",3,2012,11,21,"2012-11-21",46.5,32.7,1021.7,10,4.2,16.9,22,53.6,41,0,999.9,0,689,0.557638238050609,0.927095916227494,0.863134657836645,1.6823770789377
"145",4,2012,11,22,"2012-11-22",47.3,36.2,1023.4,10,3.4,15.9,999.9,54,42.1,0,999.9,0,384,0.271790065604499,-1.29451316920354,0.189845474613687,-1.91699014571952
