"","day","year","mo","da","collision_date","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","sndp","fog","NUM_COLLISIONS","norm_all","stan_all","norm_yr","stan_yr"
"567",2,2014,1,18,"2014-01-18",38.8,35.8,1009.2,8.7,7.9,19,28,44.1,28,0,999.9,0,448,0.2672147995889,-1.47223232763156,0.168997668997669,-1.2492793671692
"568",1,2014,1,19,"2014-01-19",36.1,29,1005.7,10,16.5,28,38.1,43,32,0.04,999.9,0,380,0.197327852004111,-2.15088320478525,0.0897435897435897,-1.98090513071284
"569",3,2014,1,20,"2014-01-20",41,27.9,1003.2,10,16.8,24.1,35,46.9,34,0,999.9,0,360,0.176772867420349,-2.3504864039481,0.0664335664335664,-2.19608917881391
"570",4,2014,1,21,"2014-01-21",29.2,17.5,1012.1,8.5,12.6,22,28.9,46.9,23,0,999.9,1,1161,1,5.64362172252402,1,6.42203194763399
"571",5,2014,1,22,"2014-01-22",25,20.3,1001.1,1.9,25.7,35.9,46,36,18,0.01,999.9,1,498,0.318602261048304,-0.973224329724441,0.227272727272727,-0.711319246916521
"572",6,2014,1,23,"2014-01-23",16.5,5.1,1014.4,9.7,11.1,19,24.1,28.9,9,0,999.9,0,612,0.435765673175745,0.164513905503801,0.36013986013986,0.515229827259584
"573",7,2014,1,24,"2014-01-24",14.8,-0.5,1022.4,10,11.8,15.9,22.9,23,9,0,999.9,0,705,0.531346351490236,1.09266878161105,0.468531468531469,1.51583565092957
"574",2,2014,1,25,"2014-01-25",32,23,1011.2,8.5,17,27,35.9,41,10.9,0,999.9,0,475,0.294964028776978,-1.20276800876172,0.2004662004662,-0.958780902232753
"575",1,2014,1,26,"2014-01-26",26.8,15.4,1004.7,9.4,17.8,22.9,29.9,41,21,0.03,999.9,0,465,0.284686536485098,-1.30256960834314,0.188811188811189,-1.06637292628329
"576",3,2014,1,27,"2014-01-27",38.8,32.3,1008,8.8,12.3,17.1,22.9,45,21,0,999.9,0,511,0.331963001027749,-0.843482250268589,0.242424242424242,-0.571449615650825
"577",4,2014,1,28,"2014-01-28",22.2,-1.3,1020.6,10,10.7,17.1,25.1,45,17.1,0,999.9,0,504,0.324768756423433,-0.913343369975586,0.234265734265734,-0.6467640324862
"578",5,2014,1,29,"2014-01-29",20.3,10.4,1021.2,6.3,8.1,14,999.9,27,17.1,0.02,999.9,0,649,0.473792394655704,0.533779823955072,0.403263403263403,0.913320316246566
"579",6,2014,1,30,"2014-01-30",22,5.8,1027.2,10,8.1,15.9,24.1,27,12.9,0.01,999.9,0,657,0.482014388489209,0.613621103620212,0.412587412587413,0.999393935486995
"580",7,2014,1,31,"2014-01-31",33.7,26.7,1020.9,9.9,9.1,15,19,37.4,28.9,0,999.9,0,560,0.382322713257965,-0.354454412319608,0.2995337995338,-0.0442486978032005
"581",2,2014,2,1,"2014-02-01",35.6,25.1,1024.8,10,4.8,8,999.9,41,30.9,0,999.9,0,507,0.327852004110997,-0.883402890101159,0.237762237762238,-0.614486425271039
"582",1,2014,2,2,"2014-02-02",39.3,37.2,1016.5,5.5,8.7,15,20,45,30.9,0.1,999.9,1,417,0.23535457348407,-1.78161728633398,0.132867132867133,-1.58281464172586
"583",3,2014,2,3,"2014-02-03",36.5,33.6,1018.2,5.3,9.1,15,18.1,45,32,0.06,999.9,1,960,0.793422404933196,3.63760957093738,0.765734265734266,4.25943226421822
"584",4,2014,2,4,"2014-02-04",32.5,26.2,1027.2,10,7.8,14,999.9,41,27,0.61,999.9,0,613,0.436793422404933,0.174494065461943,0.361305361305361,0.525989029664638
"585",5,2014,2,5,"2014-02-05",32.3,29.1,1018.9,6.3,9.2,22.9,31.1,37.4,24.1,0.1,999.9,0,468,0.287769784172662,-1.27262912846872,0.192307692307692,-1.03409531906813
"586",6,2014,2,6,"2014-02-06",30.4,24.5,1018.1,8.6,11.5,17.1,24.1,37,24.1,0.56,999.9,0,569,0.391572456320658,-0.264632972696326,0.31002331002331,0.0525841238422815
"587",7,2014,2,7,"2014-02-07",28.1,15.7,1023.2,10,9,14,19,32,24.1,0,999.9,0,675,0.500513874614594,0.793263982866777,0.433566433566434,1.19305957877796
"588",2,2014,2,8,"2014-02-08",28.2,14.2,1023.9,10,8.6,12,19,32,21.9,0,999.9,0,424,0.242548818088386,-1.71175616662698,0.141025641025641,-1.50750022489048
"589",1,2014,2,9,"2014-02-09",30.3,18.2,1018.7,10,4.9,9.9,999.9,37,21.9,0,999.9,0,450,0.269270298047276,-1.45227200771528,0.171328671328671,-1.22776096235909
"590",3,2014,2,10,"2014-02-10",28.9,18.8,1015.7,9,9,19,26,37,23,0,999.9,0,678,0.503597122302158,0.823204462741204,0.437062937062937,1.22533718599312
"591",4,2014,2,11,"2014-02-11",24,6.4,1023.8,10,9.2,15,18.1,32,19.9,0,999.9,0,636,0.460431654676259,0.40403774449922,0.388111888111888,0.77345068498087
"592",5,2014,2,12,"2014-02-12",23.7,10,1030.8,10,10.5,17.1,25.1,30,17.6,0,999.9,0,640,0.464542651593011,0.44395838433179,0.392773892773893,0.816487494601084
"593",6,2014,2,13,"2014-02-13",37,32,1022.3,6.3,13.4,25.1,36.9,48.9,18,0,999.9,1,447,0.266187050359712,-1.48221248758971,0.167832167832168,-1.26003856957425
"594",7,2014,2,14,"2014-02-14",40.2,35.7,989.5,5.7,20.1,35.9,47,50,30,1.41,999.9,1,792,0.620760534429599,1.96094269796945,0.56993006993007,2.45188626016922
"595",2,2014,2,15,"2014-02-15",35.2,28.8,1006.5,7.3,11.8,27,35.9,39,28,0.02,999.9,0,516,0.33710174717369,-0.793581450477877,0.248251748251748,-0.517653603625557
"596",1,2014,2,16,"2014-02-16",29.8,22.4,1004.2,7.5,20.2,34,45.1,39,25,0.63,999.9,1,464,0.28365878725591,-1.31254976830129,0.187645687645688,-1.07713212868834
"597",3,2014,2,17,"2014-02-17",24.3,8.9,1019.8,9.3,13.1,19,28,32,19,0,999.9,0,491,0.311408016443988,-1.04308544943144,0.219114219114219,-0.786633663751896
"598",4,2014,2,18,"2014-02-18",28.2,18.5,1023.6,9,12.7,26,32.1,42.1,9,0,999.9,0,518,0.339157245632066,-0.773621130561592,0.250582750582751,-0.49613519881545
"599",5,2014,2,19,"2014-02-19",35,29.4,1015.6,8.9,12.3,21,31.1,44.6,25,0.11,999.9,0,552,0.37410071942446,-0.434295691984748,0.29020979020979,-0.130322317043629
"600",6,2014,2,20,"2014-02-20",39.6,32.2,1018.5,7.1,10.4,15.9,26,50,23,0.19,999.9,0,556,0.378211716341213,-0.394375052152178,0.294871794871795,-0.0872855074234147
"601",7,2014,2,21,"2014-02-21",42.2,40,1017.2,3.9,10.4,19,26,50,35.1,0.26,999.9,1,545,0.366906474820144,-0.504156811691745,0.282051282051282,-0.205636733879004
"602",2,2014,2,22,"2014-02-22",41.4,36.5,1015.1,7.1,11,22,28.9,51.8,33.8,0.44,999.9,1,587,0.410071942446043,-0.0849900934497611,0.331002331002331,0.246249767133246
"603",1,2014,2,23,"2014-02-23",42,36.9,1015.4,9.5,9.1,13,999.9,46.9,34,0,999.9,0,414,0.232271325796506,-1.81155776620841,0.129370629370629,-1.61509224894102
"604",3,2014,2,24,"2014-02-24",37.5,25.8,1008.3,9.7,10.3,18.1,28.9,46.9,30.9,0.09,999.9,0,569,0.391572456320658,-0.264632972696326,0.31002331002331,0.0525841238422815
"605",4,2014,2,25,"2014-02-25",27,8.7,1014.2,10,15.5,21,31.1,42.1,21.9,0.04,999.9,0,513,0.334018499486125,-0.823521930352304,0.244755244755245,-0.549931210840718
"606",5,2014,2,26,"2014-02-26",25.8,12.6,1012.3,8.9,8,17.1,21,30.9,21,0,999.9,0,511,0.331963001027749,-0.843482250268589,0.242424242424242,-0.571449615650825
"607",6,2014,2,27,"2014-02-27",24.7,11.2,1008.1,8.6,8.4,15.9,26,32,14,0,999.9,0,571,0.393627954779034,-0.244672652780041,0.312354312354312,0.0741025286523886
"608",7,2014,2,28,"2014-02-28",20.3,0.3,1020.5,9.6,12.5,24.1,33,28,14,0,999.9,0,655,0.479958890030832,0.593660783703927,0.41025641025641,0.977875530676887
"609",2,2014,3,1,"2014-03-01",24.1,12.5,1029.1,10,5.2,11.1,999.9,35.1,12,0,999.9,0,497,0.317574511819116,-0.983204489682584,0.226107226107226,-0.722078449321575
"610",1,2014,3,2,"2014-03-02",35.1,28.8,1018.5,9.1,6.8,15,21,39.9,30.9,0,999.9,0,344,0.16032887975334,-2.51016896327838,0.0477855477855478,-2.36823641729477
"611",3,2014,3,3,"2014-03-03",27.3,20.3,1017.2,5.8,11.2,25.1,32.1,33.8,21,0,999.9,1,440,0.258992805755396,-1.5520736072967,0.15967365967366,-1.33535298640963
"612",4,2014,3,4,"2014-03-04",24.8,12.2,1025.5,10,8.3,12,999.9,30,21,0,999.9,0,532,0.353545734840699,-0.633898891147597,0.266899766899767,-0.3455063651447
"613",5,2014,3,5,"2014-03-05",29.5,18.3,1024.3,9.5,7.1,21,26,36,25,0,999.9,0,491,0.311408016443988,-1.04308544943144,0.219114219114219,-0.786633663751896
"614",6,2014,3,6,"2014-03-06",26.3,14,1032.2,9.1,16.4,22,28,30.2,21,0,999.9,0,558,0.380267214799589,-0.374414732235893,0.297202797202797,-0.0657671026133076
"615",7,2014,3,7,"2014-03-07",29.4,20.9,1027.4,10,8.4,14,19,37.9,19,0,999.9,0,533,0.354573484069887,-0.623918731189455,0.268065268065268,-0.334747162739647
"616",2,2014,3,8,"2014-03-08",40.3,33.2,1009,8.9,11,15.9,21,48,35.6,0,999.9,1,515,0.336073997944502,-0.803561610436019,0.247086247086247,-0.528412806030611
"617",1,2014,3,9,"2014-03-09",35.2,21.7,1011.2,10,8.9,15,22,37.9,30,0,999.9,0,404,0.221993833504625,-1.91135936578983,0.117715617715618,-1.72268427299156
"618",3,2014,3,10,"2014-03-10",33.5,24,1010.7,8.9,6.1,15,999.9,39.2,28,0,999.9,0,513,0.334018499486125,-0.823521930352304,0.244755244755245,-0.549931210840718
"619",4,2014,3,11,"2014-03-11",41.3,34.1,1002.9,8.3,9,12,18.1,48.9,32,0,999.9,0,510,0.330935251798561,-0.853462410226732,0.241258741258741,-0.582208818055878
"620",5,2014,3,12,"2014-03-12",43.4,37.1,1002.2,7.2,9.6,18.1,29.9,51.8,35.1,0,999.9,1,515,0.336073997944502,-0.803561610436019,0.247086247086247,-0.528412806030611
"621",6,2014,3,13,"2014-03-13",32.2,27.9,990.4,3.9,14.7,22.9,28.9,48.2,21,0.6,999.9,1,545,0.366906474820144,-0.504156811691745,0.282051282051282,-0.205636733879004
"622",7,2014,3,14,"2014-03-14",25.4,9,1018.4,10,15.1,20,28.9,35.1,19,0.03,999.9,0,585,0.408016443987667,-0.104950413366046,0.328671328671329,0.224731362323138
"623",2,2014,3,15,"2014-03-15",41.3,34.3,1011.5,8.8,12,15.9,18.1,45,36,0,999.9,0,519,0.340184994861254,-0.763640970603449,0.251748251748252,-0.485375996410396
"624",1,2014,3,16,"2014-03-16",35.3,16.8,1016.5,10,10.7,17.1,24.1,41,33.1,0,999.9,0,412,0.23021582733813,-1.83151808612469,0.127039627039627,-1.63661065375113
"625",3,2014,3,17,"2014-03-17",28.5,12.1,1018.8,10,14.2,19,25.1,39,24.1,0,999.9,0,519,0.340184994861254,-0.763640970603449,0.251748251748252,-0.485375996410396
"626",4,2014,3,18,"2014-03-18",27.7,14.7,1023.7,10,8.7,15,20,37,18,0,999.9,0,551,0.373072970195272,-0.44427585194289,0.289044289044289,-0.141081519448683
"627",5,2014,3,19,"2014-03-19",35,23.6,1025.6,10,9.7,15,20,42.1,28.9,0,999.9,0,525,0.346351490236382,-0.703760010854594,0.258741258741259,-0.420820781980075
"628",6,2014,3,20,"2014-03-20",41.7,37.6,1009.6,6.3,14.9,22.9,28,46,37,0.4,999.9,1,627,0.451181911613566,0.314216304875938,0.377622377622378,0.676617863335388
"629",7,2014,3,21,"2014-03-21",39.3,28.2,1010.6,9.6,14,22,28,44.1,35.1,0,999.9,0,589,0.412127440904419,-0.0650297735334762,0.333333333333333,0.267768171943353
"630",2,2014,3,22,"2014-03-22",38.1,27.9,1013.6,9.7,11.2,22,31.1,50,23,0,999.9,0,493,0.313463514902364,-1.02312512951515,0.221445221445221,-0.765115258941789
"631",1,2014,3,23,"2014-03-23",38.9,25.3,1013.9,10,9.5,15,21,43,33.1,0,999.9,0,427,0.245632065775951,-1.68181568675256,0.144522144522145,-1.47522261767532
"632",3,2014,3,24,"2014-03-24",27.4,8,1017.9,10,13.4,24.1,31.1,36,21.9,0,999.9,0,547,0.36896197327852,-0.48419649177546,0.284382284382284,-0.184118329068897
"633",4,2014,3,25,"2014-03-25",26.5,10.5,1019.8,10,4.1,8.9,999.9,35.1,15.1,0,999.9,0,474,0.29393627954779,-1.21274816871986,0.199300699300699,-0.969540104637806
"634",5,2014,3,26,"2014-03-26",30.8,22.2,1001.4,4.7,28,44.1,71.1,34,26.6,0,999.9,1,563,0.385405960945529,-0.324513932445181,0.303030303030303,-0.0119710905880398
"635",6,2014,3,27,"2014-03-27",28.4,8.6,1022.3,10,18.2,24.1,35,34,23,0,999.9,0,538,0.359712230215827,-0.574017931398742,0.273892773892774,-0.280951150714379
"636",7,2014,3,28,"2014-03-28",41.2,35.6,1023.4,8.9,13.7,20,27,48,34,0,999.9,0,530,0.351490236382323,-0.653859211063882,0.264568764568765,-0.367024769954807
"637",2,2014,3,29,"2014-03-29",44.9,42.2,1021.6,4.5,10.2,17.1,22.9,51.1,41,0.02,999.9,0,569,0.391572456320658,-0.264632972696326,0.31002331002331,0.0525841238422815
"638",1,2014,3,30,"2014-03-30",46.3,44.7,1001.5,1.7,13.8,20,28,55.4,39.9,1.22,999.9,1,437,0.255909558067831,-1.58201408717113,0.156177156177156,-1.36763059362479
"639",3,2014,3,31,"2014-03-31",37.8,35.3,1005.3,6.1,21.3,26,38.1,39.9,36,0.29,999.9,0,559,0.381294964028777,-0.36443457227775,0.298368298368298,-0.0550079002082541
"640",4,2014,4,1,"2014-04-01",37.1,29.8,1015.3,9.3,17.6,26,35.9,42.8,33.8,0.03,999.9,0,549,0.371017471736896,-0.464236171859175,0.286713286713287,-0.16259992425879
"641",5,2014,4,2,"2014-04-02",39.3,28.6,1019.1,10,5.6,11.1,999.9,48,32,0,999.9,0,519,0.340184994861254,-0.763640970603449,0.251748251748252,-0.485375996410396
"642",6,2014,4,3,"2014-04-03",40.9,30.9,1018.5,10,8.4,15.9,20,48.9,33.1,0,999.9,0,592,0.415210688591984,-0.0350892936590487,0.336829836829837,0.300045779158513
"643",7,2014,4,4,"2014-04-04",40,30.2,1019.1,10,7.7,15,20,48,33.1,0,999.9,0,622,0.446043165467626,0.264315505085225,0.371794871794872,0.62282185131012
"644",2,2014,4,5,"2014-04-05",44.8,39.6,1008.7,7.7,13.8,19,25.1,50,41,0.03,999.9,1,580,0.402877697841727,-0.154851213156758,0.322843822843823,0.170935350297871
"645",1,2014,4,6,"2014-04-06",41.1,25.3,1017.6,10,12.5,17.1,22.9,46.9,35.1,0,999.9,0,484,0.304213771839671,-1.11294656913844,0.210955710955711,-0.861948080587271
"646",3,2014,4,7,"2014-04-07",42,33.9,1022.6,10,7.4,15,22,48.9,35.1,0,999.9,0,533,0.354573484069887,-0.623918731189455,0.268065268065268,-0.334747162739647
"647",4,2014,4,8,"2014-04-08",47.7,45.8,1003.5,1.9,14.7,22.9,29.9,52,44.1,0.7,999.9,1,606,0.429599177800617,0.104632945754946,0.353146853146853,0.450674612829263
"648",5,2014,4,9,"2014-04-09",46.8,36.1,1002.5,9.6,10,17.1,22.9,57,42.1,0.45,999.9,0,595,0.418293936279548,-0.00514881378462132,0.34032634032634,0.332323386373674
"649",6,2014,4,10,"2014-04-10",41.6,28.9,1019.5,9.9,8.8,15.9,999.9,57,28,0,999.9,0,645,0.469681397738952,0.493859184122502,0.398601398601399,0.870283506626352
"650",7,2014,4,11,"2014-04-11",48,40.6,1017.8,8.8,13.4,18.1,21,53.1,44.1,0,999.9,0,609,0.432682425488181,0.134573425629373,0.356643356643357,0.482952220044424
"651",2,2014,4,12,"2014-04-12",50.1,40.8,1019.1,8.5,8.6,13,999.9,64,43,0,999.9,0,578,0.40082219938335,-0.174811533073043,0.320512820512821,0.149416945487763
"652",1,2014,4,13,"2014-04-13",47,40.4,1023.8,9.3,8.8,14,20,64,39,0,999.9,1,482,0.302158273381295,-1.13290688905472,0.208624708624709,-0.883466485397378
"653",3,2014,4,14,"2014-04-14",52.2,47.8,1019.3,7,14.4,18.1,22.9,57.9,39,0,999.9,0,514,0.335046248715313,-0.813541770394162,0.245920745920746,-0.539172008435664
"654",4,2014,4,15,"2014-04-15",52.6,48,1013.3,6.6,16,22,32.1,57.9,48.9,0,999.9,0,452,0.271325796505653,-1.432311687799,0.173659673659674,-1.20624255754898
"655",5,2014,4,16,"2014-04-16",42.9,32.6,1021.9,7.9,19.2,25.1,46,57.9,35.1,0.71,999.9,0,570,0.392600205549846,-0.254652812738183,0.311188811188811,0.063343326247335
"656",6,2014,4,17,"2014-04-17",37.5,23.8,1037.9,10,15.2,21,28.9,53.1,34,0.67,999.9,0,508,0.328879753340185,-0.873422730143017,0.238927738927739,-0.603727222865985
"657",7,2014,4,18,"2014-04-18",40.4,32,1032.7,9.9,9.1,15,21,46,35.1,0,999.9,0,496,0.316546762589928,-0.993184649640726,0.224941724941725,-0.732837651726628
"658",2,2014,4,19,"2014-04-19",45.7,35.3,1023.5,10,5.9,14,18.1,59,34,0,999.9,0,525,0.346351490236382,-0.703760010854594,0.258741258741259,-0.420820781980075
"659",1,2014,4,20,"2014-04-20",44.2,31.2,1030.4,10,9.2,18.1,21,59,34,0,999.9,0,393,0.210688591983556,-2.0211411253294,0.104895104895105,-1.84103549944714
"660",3,2014,4,21,"2014-04-21",43.1,36.9,1022.3,10,6.2,11.1,999.9,53.1,34,0,999.9,0,521,0.34224049331963,-0.743680650687164,0.254079254079254,-0.463857591600289
"661",4,2014,4,22,"2014-04-22",49.5,43.2,1007.7,10,5.6,8.9,999.9,57.9,34,0,999.9,0,459,0.278520041109969,-1.362450568092,0.181818181818182,-1.13092814071361
"662",5,2014,4,23,"2014-04-23",49.5,45.4,998,9.2,8.6,17.1,29.9,57.9,43,0.01,999.9,0,536,0.357656731757451,-0.593978251315027,0.271561771561772,-0.302469555524486
"663",6,2014,4,24,"2014-04-24",49.6,28.7,1002.9,10,19.1,26,34,57,44.1,0.12,999.9,0,586,0.409044193216855,-0.0949702534079036,0.32983682983683,0.235490564728192
"664",7,2014,4,25,"2014-04-25",49,32.3,1013.4,10,10.5,15.9,22.9,57,43,0,999.9,0,617,0.440904419321686,0.214414705294513,0.365967365967366,0.569025839284852
"665",2,2014,4,26,"2014-04-26",44.9,36.6,1009.1,9.4,12.2,18.1,26,55,42.1,0,999.9,0,548,0.369989722507708,-0.474216331817318,0.285547785547786,-0.173359126663843
"666",1,2014,4,27,"2014-04-27",42.4,36.2,1012.5,9.9,4.8,14,17.1,50,36,0.37,999.9,0,449,0.268242548818088,-1.46225216767342,0.17016317016317,-1.23852016476415
"667",3,2014,4,28,"2014-04-28",46.5,37.2,1016.1,10,13.7,20,24.1,52,41,0.01,999.9,0,597,0.420349434737924,0.0148115061316636,0.342657342657343,0.353841791183781
"668",4,2014,4,29,"2014-04-29",44.2,36,1028.1,10,16.5,22,28,46.9,42.1,0,999.9,0,555,0.377183967112025,-0.40435521211032,0.293706293706294,-0.0980447098284683
"669",5,2014,4,30,"2014-04-30",43.5,36.5,1030.7,9.8,12.3,15.9,24.1,46,41,0.01,999.9,0,651,0.47584789311408,0.553740143871357,0.405594405594406,0.934838721056673
"670",6,2014,5,1,"2014-05-01",50.3,48.3,1016.6,3.2,13.3,18.1,24.1,55.4,44.1,0.35,999.9,1,650,0.474820143884892,0.543759983913215,0.404428904428904,0.92407951865162
"671",7,2014,5,2,"2014-05-02",51.9,44.7,1006.4,6.4,10.2,15,999.9,61,46.4,0.21,999.9,1,698,0.52415210688592,1.02280766190405,0.46037296037296,1.44052123409419
"672",2,2014,5,3,"2014-05-03",50.9,41.1,1010.3,9.1,6.4,13,999.9,61,41,0.01,999.9,0,590,0.413155190133607,-0.0550496135753337,0.334498834498834,0.278527374348406
"673",1,2014,5,4,"2014-05-04",51.4,42.6,1005.1,9.8,12.8,22,28,57,46.9,0.02,999.9,0,451,0.270298047276465,-1.44229184775714,0.172494172494172,-1.21700175995404
"674",3,2014,5,5,"2014-05-05",53.7,40,1005.8,10,10.2,14,22.9,61,48,0,999.9,0,618,0.441932168550874,0.224394865252656,0.367132867132867,0.579785041689906
"675",4,2014,5,6,"2014-05-06",52.2,40.5,1011.1,9.6,5.7,11.1,999.9,59,46.9,0.01,999.9,0,565,0.387461459403905,-0.304553612528896,0.305361305361305,0.00954731422206727
"676",5,2014,5,7,"2014-05-07",51.6,38.3,1019.8,10,6.8,11.1,999.9,60.1,46,0,999.9,0,603,0.426515930113052,0.0746924658805185,0.34965034965035,0.418397005614102
"677",6,2014,5,8,"2014-05-08",52,43.4,1022.3,9.6,7.5,12,999.9,62.1,46,0,999.9,0,596,0.419321685508736,0.00483134617352115,0.341491841491841,0.343082588778728
"678",7,2014,5,9,"2014-05-09",51.5,44.5,1022.6,8.7,6.7,14,999.9,55.9,44.6,0,999.9,1,584,0.406988694758479,-0.114930573324189,0.327505827505828,0.213972159918085
"679",2,2014,5,10,"2014-05-10",54.8,49.9,1015.2,7.1,11.1,14,20,57.9,51.8,0,999.9,1,549,0.371017471736896,-0.464236171859175,0.286713286713287,-0.16259992425879
"680",1,2014,5,11,"2014-05-11",58.3,49.5,1013.2,8.6,12.6,19,24.1,66,53.1,0.24,999.9,0,584,0.406988694758479,-0.114930573324189,0.327505827505828,0.213972159918085
"681",3,2014,5,12,"2014-05-12",57.8,46.2,1018.5,9.8,9.1,13,17.1,70,48.9,0.23,999.9,0,581,0.403905447070915,-0.144871053198616,0.324009324009324,0.181694552702924
"682",4,2014,5,13,"2014-05-13",51.8,43.8,1022,10,14.1,22.9,28,57,46.9,0,999.9,0,560,0.382322713257965,-0.354454412319608,0.2995337995338,-0.0442486978032005
"683",5,2014,5,14,"2014-05-14",51.2,44.3,1026.5,10,9.8,15,999.9,59,45,0,999.9,0,638,0.462487153134635,0.423998064415505,0.39044289044289,0.794969089790977
"684",6,2014,5,15,"2014-05-15",57.8,51.8,1026,10,9.6,15,20,64.9,53.6,0,999.9,0,659,0.484069886947585,0.633581423536497,0.414918414918415,1.0209123402971
"685",7,2014,5,16,"2014-05-16",58.3,52.8,1021.6,9.1,11.8,15,22,64.9,54,0,999.9,0,700,0.526207605344296,1.04276798182034,0.462703962703963,1.4620396389043
"686",2,2014,5,17,"2014-05-17",57.7,54.1,1016,5.8,12.5,19,25.1,62.6,51.1,0.26,999.9,1,619,0.442959917780062,0.234375025210798,0.368298368298368,0.590544244094959
"687",1,2014,5,18,"2014-05-18",56.5,46.1,1017.6,9.8,8.5,15,20,63,50,0.43,999.9,0,507,0.327852004110997,-0.883402890101159,0.237762237762238,-0.614486425271039
"688",3,2014,5,19,"2014-05-19",56.9,41.8,1016.9,10,9,15.9,22,63,48.9,0,999.9,0,572,0.394655704008222,-0.234692492821898,0.313519813519814,0.0848617310574422
"689",4,2014,5,20,"2014-05-20",56.4,45.7,1015.4,9.9,10.4,21,28.9,64,51.1,0.11,999.9,0,650,0.474820143884892,0.543759983913215,0.404428904428904,0.92407951865162
"690",5,2014,5,21,"2014-05-21",56.3,47.6,1014.9,10,6,9.9,999.9,68,45,0,999.9,0,575,0.397738951695786,-0.204752012947471,0.317016317016317,0.117139338272603
"691",6,2014,5,22,"2014-05-22",50.3,46.2,1013.1,8.6,6,13,999.9,57,46,0,999.9,1,593,0.416238437821172,-0.0251091337009063,0.337995337995338,0.310804981563567
"692",7,2014,5,23,"2014-05-23",54.9,48.6,1012.4,10,7.3,12,15.9,62.1,50,0.02,999.9,0,660,0.485097636176773,0.64356158349464,0.416083916083916,1.03167154270216
"693",2,2014,5,24,"2014-05-24",54.6,46.9,1014.2,10,15,26,29.9,60.1,51.1,0.01,999.9,0,486,0.306269270298047,-1.09298624922215,0.213286713286713,-0.840429675777164
"694",1,2014,5,25,"2014-05-25",53.7,44.4,1018.2,10,5.4,8.9,999.9,59,48,0,999.9,0,472,0.291880781089414,-1.23270848863615,0.196969696969697,-0.991058509447914
"695",3,2014,5,26,"2014-05-26",56.7,51.1,1015.3,9.6,10.3,15,19,63,51.1,0,999.9,0,433,0.251798561151079,-1.6219347270037,0.151515151515152,-1.410667403245
"696",4,2014,5,27,"2014-05-27",61.1,52.9,1011,9.5,10,15.9,20,75,52,0.02,999.9,0,645,0.469681397738952,0.493859184122502,0.398601398601399,0.870283506626352
"697",5,2014,5,28,"2014-05-28",51.1,48.4,1012.8,2.6,15.2,22.9,32.1,53.1,48.2,0,999.9,1,538,0.359712230215827,-0.574017931398742,0.273892773892774,-0.280951150714379
"698",6,2014,5,29,"2014-05-29",52,42.7,1021.9,10,11.2,17.1,22.9,59,46.4,0.01,999.9,0,663,0.488180883864337,0.673502063369067,0.41958041958042,1.06394914991732
"699",7,2014,5,30,"2014-05-30",49.7,42.2,1019.4,10,5.7,9.9,999.9,57.9,41,0,999.9,0,650,0.474820143884892,0.543759983913215,0.404428904428904,0.92407951865162
"700",2,2014,5,31,"2014-05-31",53.9,46.5,1019.1,10,12.4,25.1,33,60.8,48,0,999.9,0,587,0.410071942446043,-0.0849900934497611,0.331002331002331,0.246249767133246
"701",1,2014,6,1,"2014-06-01",58.4,43.5,1024.8,10,11,15.9,22,66.9,51.1,0,999.9,0,604,0.42754367934224,0.0846726258386609,0.350815850815851,0.429156208019156
"702",3,2014,6,2,"2014-06-02",57.4,46.6,1022.9,10,6.8,14,999.9,68,48,0,999.9,0,643,0.467625899280576,0.473898864206217,0.396270396270396,0.848765101816245
"703",4,2014,6,3,"2014-06-03",58.2,47.9,1016.6,10,8.8,15,999.9,69.1,46.9,0,999.9,0,663,0.488180883864337,0.673502063369067,0.41958041958042,1.06394914991732
"704",5,2014,6,4,"2014-06-04",55.2,51.2,1011.4,7.6,8.3,12,999.9,64.9,51.1,0,999.9,1,582,0.404933196300103,-0.134890893240473,0.325174825174825,0.192453755107978
"705",6,2014,6,5,"2014-06-05",60,57.2,1006.3,5.8,7.1,19,35,64,55.4,0.01,999.9,1,569,0.391572456320658,-0.264632972696326,0.31002331002331,0.0525841238422815
"706",7,2014,6,6,"2014-06-06",61.3,54.4,1007.8,9.8,10,15.9,21,69.1,55.4,2.21,999.9,0,743,0.570400822199383,1.47191486002046,0.512820512820513,1.9246853423216
"707",2,2014,6,7,"2014-06-07",65.6,54,1012.5,9.9,8.6,12,999.9,73.9,57,0,999.9,0,623,0.447070914696814,0.274295665043368,0.372960372960373,0.633581053715174
"708",1,2014,6,8,"2014-06-08",64.9,55.5,1013.2,9.8,4.8,8,999.9,77,55.9,0,999.9,0,516,0.33710174717369,-0.793581450477877,0.248251748251748,-0.517653603625557
"709",3,2014,6,9,"2014-06-09",61.2,57,1015.2,7.1,5.6,9.9,999.9,68,55,0,999.9,1,528,0.349434737923947,-0.673819530980167,0.262237762237762,-0.388543174764914
"710",4,2014,6,10,"2014-06-10",63.8,60.7,1015.8,8.7,5.6,8.9,999.9,66.9,61,0.03,999.9,0,569,0.391572456320658,-0.264632972696326,0.31002331002331,0.0525841238422815
"711",5,2014,6,11,"2014-06-11",61.2,54.4,1019.6,9.3,11.3,15,21,66.2,57,0.16,999.9,0,576,0.398766700924974,-0.194771852989328,0.318181818181818,0.127898540677656
